"player_id","player_name","position","recent_team","season","week","completions","attempts","passing_yards","passing_tds","interceptions","sacks","sack_yards","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_2pt_conversions","pacr","dakota","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","racr","target_share","air_yards_share","wopr","special_teams_tds","fantasy_points","fantasy_points_ppr","opponent_team"
"00-0027793","Antonio Brown","WR","TB",2020,17,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,11,15,138,2,0,0,131,91,7,11.1855650097423,0,1.05343511450382,0.394736842105263,0.303240740740741,0.804373781676413,0,25.8,36.8,NA
"00-0027891","Golden Tate","WR","NYG",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,5,47,0,0,0,39,8,2,2.78291183683692,0,1.20512820512821,0.138888888888889,0.160493827160494,0.320679012345679,0,4.7,9.7,NA
"00-0027891","Golden Tate","WR","NYG",2020,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,36,0,0,0,42,3,2,-0.0765685650975008,0,0.857142857142857,0.225806451612903,0.154411764705882,0.446797912713472,0,3.6,8.6,NA
"00-0027891","Golden Tate","WR","NYG",2020,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,6,20,0,0,0,17,17,2,-4.26860018627485,0,1.17647058823529,0.166666666666667,0.0813397129186603,0.306937799043062,0,2,6,NA
"00-0027891","Golden Tate","WR","NYG",2020,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,42,0,0,0,38,14,2,3.27451503969496,0,1.10526315789474,0.172413793103448,0.196891191709845,0.396444523852064,0,4.2,8.2,NA
"00-0027891","Golden Tate","WR","NYG",2020,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,11,0,0,0,11,0,1,1.89818334043957,0,1,0.0555555555555556,0.088,0.144933333333333,0,1.1,2.1,NA
"00-0027891","Golden Tate","WR","NYG",2020,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,39,1,0,0,28,13,1,2.86087272205623,0,1.39285714285714,0.0714285714285714,0.172839506172839,0.228130511463845,0,9.9,10.9,NA
"00-0027891","Golden Tate","WR","NYG",2020,8,1,1,18,0,0,0,0,0,0,-5,23,1,2.64876522775739,0,0,NA,0,0,0,0,0,0,NA,0,2,3,31,1,0,0,25,6,2,0.311444910126738,0,1.24,0.0731707317073171,0.0798722044728434,0.165666640691966,0,9.82,11.82,NA
"00-0027891","Golden Tate","WR","NYG",2020,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,44,0,0,0,59,4,1,-0.0374982390203513,0,0.745762711864407,0.178571428571429,0.248945147679325,0.44211874623267,0,4.4,6.4,NA
"00-0027891","Golden Tate","WR","NYG",2020,12,0,1,0,0,0,0,0,0,0,-4,0,0,-0.7833670116961,0,0,NA,0,0,0,0,0,0,NA,0,4,9,36,0,0,0,80,1,3,1.6571839137273,0,0.45,0.243243243243243,0.244648318042813,0.536118687494834,0,3.6,7.6,NA
"00-0027891","Golden Tate","WR","NYG",2020,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,30,0,0,0,22,8,1,1.82134577969555,0,1.36363636363636,0.181818181818182,0.119565217391304,0.356422924901186,0,3,7,NA
"00-0027891","Golden Tate","WR","NYG",2020,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,39,0,0,0,70,0,1,3.23044998320984,0,0.557142857142857,0.0833333333333333,0.25830258302583,0.305811808118081,0,3.9,4.9,NA
"00-0027891","Golden Tate","WR","NYG",2020,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,13,0,0,0,33,1,1,0.0151197460592076,0,0.393939393939394,0.09375,0.110738255033557,0.21814177852349,0,1.3,3.3,NA
"00-0027902","Dez Bryant","WR","BAL",2020,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,28,0,0,0,10,34,1,-0.643603943724884,0,2.8,0.178571428571429,0.0359712230215827,0.293036998972251,0,2.8,6.8,NA
"00-0027902","Dez Bryant","WR","BAL",2020,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,18,0,0,-1.08341302420013,0,0,0.111111111111111,0.132352941176471,0.259313725490196,0,0,0,NA
