"player_id","player_name","position","recent_team","season","week","completions","attempts","passing_yards","passing_tds","interceptions","sacks","sack_yards","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_2pt_conversions","pacr","dakota","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","racr","target_share","air_yards_share","wopr","special_teams_tds","fantasy_points","fantasy_points_ppr","opponent_team"
"00-0025418","Greg Olsen","TE","SEA",2020,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,4,0,0,0,0,17,0,0,-2.2091534314095,0,0,0.111111111111111,0.0674603174603175,0.213888888888889,0,0,0,NA
"00-0025418","Greg Olsen","TE","SEA",2020,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,13,0,0,0,19,4,0,0.205689625407103,0,0.684210526315789,0.075,0.050131926121372,0.14759234828496,0,1.3,3.3,NA
"00-0025418","Greg Olsen","TE","SEA",2020,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,33,0,0,0,39,8,2,-1.36217796406709,0,0.846153846153846,0.114285714285714,0.11271676300578,0.250330305532618,0,3.3,5.3,NA
"00-0025418","Greg Olsen","TE","SEA",2020,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,20,0,0,0,11,9,1,1.79933234094642,0,1.81818181818182,0.0740740740740741,0.0647058823529412,0.15640522875817,0,2,4,NA
"00-0025418","Greg Olsen","TE","SEA",2020,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,15,0,0,0,17,3,1,0.999096333398484,0,0.882352941176471,0.0689655172413793,0.0572390572390572,0.143515615929409,0,1.5,2.5,NA
"00-0027061","Jared Cook","TE","NO",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,80,0,0,0,76,19,3,2.66036587650888,0,1.05263157894737,0.233333333333333,0.457831325301205,0.670481927710843,0,8,13,NA
"00-0027061","Jared Cook","TE","NO",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,13,1,0,0,52,3,2,0.484610077110119,0,0.25,0.135135135135135,0.276595744680851,0.396319723979298,0,7.3,9.3,NA
"00-0027061","Jared Cook","TE","NO",2020,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,21,0,0,0,31,0,1,0.819570675143041,0,0.67741935483871,0.0857142857142857,0.203947368421053,0.271334586466165,0,2.1,4.1,NA
"00-0027061","Jared Cook","TE","NO",2020,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,52,1,0,0,57,10,2,6.28412820771337,0,0.912280701754386,0.0638297872340425,0.174311926605505,0.217763029474917,0,11.2,13.2,NA
"00-0027061","Jared Cook","TE","NO",2020,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,32,1,0,0,25,7,2,1.88317286520032,0,1.28,0.114285714285714,0.141242937853107,0.270298627925747,0,9.2,12.2,NA
